conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
1266	31054	353903	then how can i pay the remaining balance now	1476320184	15143	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentChannel	Procedure	False	HowPay
1266	31062	353929	i try to pay my bill now	1476320585	15143	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentChannel	Procedure	False	RequestPay
1267	31089	353941	ok, so ill just continue pay now.	1476320756	15146	0	7	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	RequestPay
1269	31123	353973	why can't I pay my bill without sign up the auto debiy form?	1476321257	15148	0	13	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Reason	False	PaymentChannelOthers
1269	31125	353976	I need to pay the bill befor 14 th October and I don't have time to go to redone 1 centre for paying it.	1476321350	15148	0	23	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	HowPay
1270	31153	354044	i want to pay my bill but it say i must to sign up the auto debit form.	1476322534	15150	0	18	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1270	31154	354047	i should pay the bill before 15 october and i dont't have time to go redONE centre nearby	1476322574	15150	0	18	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1271	31184	354042	how i can pay online for my bill?	1476322519	15151	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1279	31381	354606	How to online make payment?	1476327853	15177	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1279	31386	354617	i didn't apply GIRO form. Means that it unable to make payment via online??	1476328000	15177	0	14	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1279	31393	354638	which "menu" button ?	1476328367	15177	0	4	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1282	31457	354732	i am red 1 agent if i have e-wallet balance and want pay through massage phone what number i need send this payment example EPP RM 120 0167759634 	1476330003	15183	0	27	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
1282	31467	354749	which number i need send via sms this payment	1476330354	15183	0	9	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
1283	31477	354747	HI..how do i make payment?	1476330332	15184	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1286	31575	354936	But, I never register ipad 88 ,also can make payment?	1476333873	15191	0	9	English	Billing	Payment Status	Billing	PaymentChannel	Procedure	True	HowPay
1291	31717	355583	so now can make online payment?	1476343646	15221	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1294	31789	355614	How to use E-Wallet ?	1476344027	15225	0	5	English	Billing	Make Payment - Dealers	None	None	Procedure	False	None
1296	31824	355720	HI, i pay the bill using jompay? may i know when i will receive a sms notification by redone?thanks	1476344983	15229	0	19	English	Billing	Payment Status	Billing	PaymentChannel	Procedure	False	None
1297	31865	355727	Good evening, How can i pay my bills online?	1476345050	15230	0	9	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1297	31868	355743	Good, how about you? can we go straight to the point. What is the step to pay my bills online?	1476345198	15230	0	20	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1297	31874	355780	Online Banking	1476345576	15230	0	2	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
1297	31876	355785	Is there any way that i could pay it online	1476345607	15230	0	10	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	True	HowPay
1297	31877	355788	i have the cimb click as well as maybank 2 u	1476345620	15230	0	9	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1300	31942	355851	how to pay September billing online?	1476346864	15233	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1302	32004	355948	Helo , i personal bank Debit card can allow payments from on my bill. ?	1476348124	15239	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1302	32013	355978	first time at system ?PAY NOW?proceed ,After that, every month can automatic deduct my bill ?	1476348661	15239	0	16	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1307	32106	356186	why there is no muamalat bank on fpx payment? been searchin for it for hours	1476352532	15251	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Reason	False	PaymentChannelOthers
1307	32112	356199	There is no muamalat on fpx payment	1476352826	15251	0	7	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1307	32115	356205	but ive been using it to pay for the previous bill	1476352909	15251	0	11	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1312	32213	356520	how do i go make payment?	1476358324	15269	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1317	32332	356686	Hello, can i know how to pay redone bill by online banking ?	1476361777	15278	0	13	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1332	32740	358322	NEED MAYBANK ACC NO FOR PAYMENT	1476429579	15342	0	6	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	ObjectName	False	PayWho
1332	32749	358349	i 1 red 1 maybank acc no for payment	1476429870	15342	0	8	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	PayWho
1332	32751	358351	prefer maybank 2 u	1476429895	15342	0	2	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1332	32760	358371	i need red 1 maybank acc to pay online	1476430084	15342	0	8	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	PayWho
1332	32763	358378	says i pay now thru maybank 2 u then what should i do	1476430388	15342	0	11	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1342	32983	359528	MAY I KNW HW TO PAY THE BILL ONLINE?	1476489648	15393	0	9	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
1353	33257	360949	HOW ONLINE PAY BILLS RED 1	1476508713	15460	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1353	33285	361059	IF I USE OCBC online payment, a	1476509724	15460	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1353	33287	361061	or credit card got charge?	1476509759	15460	0	5	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1354	33296	361128	hello, how to pay bill through online?	1476510623	15464	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1354	33302	361152	may i know how to pay bill through online?	1476510965	15464	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1354	33311	361182	online banking	1476511248	15464	0	2	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1354	33314	361188	public bank	1476511342	15464	0	2	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1354	33318	361193	through public bank	1476511394	15464	0	3	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1354	33319	361194	but they're asking for biller code	1476511405	15464	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
1354	33321	361196	what's the biller code?	1476511432	15464	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
1354	33323	361201	what should i put as the reference?	1476511492	15464	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
1364	33587	362037	Hai, how to pay my Redone bill online right now?	1476521727	15503	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1364	33590	362044	How to pay my bill online?	1476521806	15503	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1364	33595	362063	Online bank ing	1476521943	15503	0	3	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1368	33688	362782	internet banking	1476533120	15530	0	2	English	Billing	Payment Status	None	None	None	False	None
1371	33762	362963	izzit hv to key in amount or left in blank ?	1476534904	15537	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1372	33781	363381	maybank website	1476574621	15553	0	2	English	Billing	Payment Status	None	None	None	False	None
1373	33805	363360	pls help, how to pay bill online? urgent	1476574384	15555	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1373	33834	363459	why cant pay by Public Bank or Maybank 2 u?	1476575812	15555	0	8	English	Billing	Make Payment - Selfcare	Billing	BillingTroubleShooting	Reason	False	CannotPayBill
1373	33836	363463	Public bank pls	1476575901	15555	0	3	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1373	33838	363467	what is Biller Code?	1476576052	15555	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectDefinition	False	PaymentChannelOthers
1373	33839	363469	what is Payment Alias	1476576090	15555	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectDefinition	False	PaymentChannelOthers
1373	33840	363478	Ref- 1 ?	1476576120	15555	0	2	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1373	33841	363480	Ref- 2 (If available)?	1476576124	15555	0	3	English	Billing	Make Payment - Selfcare	None	None	None	False	None
1373	33845	363488	what is Payment Alias?	1476576162	15555	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectDefinition	False	PaymentChannelOthers
1373	33848	363497	Payment alias cannot be null	1476576335	15555	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
1374	33868	363658	i want to pay my bill online	1476578251	15566	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1375	33914	363744	Online bnking	1476579474	15568	0	2	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1375	33915	363746	Through my UOB credit card	1476579494	15568	0	5	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1375	33978	363988	just now I Oso use the self care to make payment	1476583015	15568	0	11	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1375	33984	364018	I pay again using maybank to u	1476583367	15568	0	7	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1380	34097	364399	CAN U ASSIST ME HOW TO PAY OMLINE?	1476587680	15591	0	8	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	Procedure	False	HowPay
1380	34105	364407	ONLINE BANKING	1476587874	15591	0	2	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	None	False	None
1380	34107	364409	CIMB CLICKS	1476587928	15591	0	2	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	None	False	None
1380	34110	364420	KINDLY ASSIST ME HOW TO PAY TRU SELF CARELOGIN	1476588487	15591	0	9	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	Procedure	False	HowPay
1386	34260	364871	HI... how do i pay my bill through online?	1476596679	15613	0	9	English	Billing	Payment Status	Billing	PaymentChannel	Procedure	False	HowPay
1386	34263	364884	HI... how do i pay my bill through online?	1476596743	15613	0	9	English	Billing	Payment Status	Billing	PaymentChannel	Procedure	False	HowPay
1386	34268	364891	through online maybank 2 u	1476596855	15613	0	5	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1386	34284	364948	i wish to pay my payment online next time. so is there any ways ? cause if online pay will cause you 2 to 3 days to clear the bill.	1476597474	15613	0	30	English	Billing	Payment Status	Billing	PaymentChannel	Procedure	False	HowPay
1386	34285	364950	meaning that i pay it and i can it on the spot	1476597523	15613	0	12	English	Billing	Payment Status	None	None	None	False	None
1386	34287	364975	self care login redone is ?	1476597739	15613	0	6	English	Billing	Payment Status	Billing	PaymentChannel	ObjectName	False	PaymentChannelOthers
1388	34325	364972	hi i would like to pay my bill . i usually pay my bill at redone bandar sri damansara. but today the shop is close. so how or where should i pay my bill. btw my line already been bared	1476597722	15620	0	40	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	Procedure	False	WherePay
1388	34335	365011	i already go to the petronas. but they said they cant pay bills on sunday	1476597910	15620	0	15	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	Reason	False	PaymentChannelOthers
1388	34341	365055	where can i pay my bills in putra height or puchong?	1476598141	15620	0	11	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	ObjectLocation	False	WherePay
1390	34384	365098	DEAR ALL<NL>HOW TO I PAT RED 1 BILL BY ONLINE??	1476598472	15626	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1395	34543	365287	how to pay bill online	1476600389	15632	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1395	34565	365425	i want to pay cimb clik	1476601331	15632	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1397	34610	365583	maybank 2 u	1476602877	15640	0	1	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	None	False	None
1397	34633	365621	i normally pay at the red 1 center itself but i hadnt had time to do that	1476603245	15640	0	17	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	None	False	None
1398	34655	365662	can I pay by credit card?	1476604056	15642	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	Procedure	True	RequestPay
1399	34676	365700	online payment	1476605486	15644	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	None	False	None
1401	34730	365720	Can i online pay bill?	1476605767	15646	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1403	34773	365858	I will try to pay at outlets	1476609444	15652	0	7	English	Billing	Un-bar lines - Overdue Payment	None	None	None	False	None
1406	34827	365929	I want to pay my bill via website.	1476610400	15656	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1418	35218	367184	maybank 2 u...jom pay	1476671150	15711	0	2	English	Billing	Billing Details	Billing	PaymentChannel	None	False	None
1422	35282	367967	using credit card	1476678403	15751	0	3	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1424	35324	368440	Hi..<NL>I want to pay the bill online.	1476683331	15774	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1427	35413	368696	hi there i want to pay 1 of the barred account. But in payment details cannot change the account no. <NL>What should i do?	1476686520	15786	0	24	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1428	35436	368764	can i make payment via call center to use my credit card?	1476686837	15787	0	12	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	True	RequestPay
1428	35445	368805	i wish the redone can do payment via call center like the other telco	1476687054	15787	0	14	English	Billing	Billing Details	Billing	PaymentChannel	None	False	None
1430	35478	369150	Hai...how can i pay my bills using e wallet?	1476690372	15803	0	9	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1430	35493	369175	So i need to walk in to an agent just to use e wallet?	1476690792	15803	0	14	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	True	None
1438	35673	370727	how could i make on line payment via redOne web?	1476763008	15878	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1438	35675	370735	how/ could i make on line payment via redOne web	1476763062	15878	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1438	35679	370743	how could I make on line payment via redOne web?	1476763124	15878	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1446	35923	371213	how to pay bill online?	1476771487	15900	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1447	35935	371263	Good afternoon, I have received a text from redone this morning and I want to know How to pay with FPX	1476772062	15903	0	21	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1448	35953	371391	why cant use public bank ebanking to pay the bill?	1476775895	15908	0	10	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	BillingTroubleShooting	Reason	False	CannotPayBill
1453	36060	371657	how to pay bill via maybank 2 u	1476780203	15923	0	6	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1453	36064	371663	how to pay bill throw maybank 2 u	1476780301	15923	0	6	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
1455	36099	371847	I want to make payment here can I?	1476784056	15930	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1460	36206	372221	i pay via FPX!	1476797120	15951	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
1460	36213	372238	how to pay via selfcare?	1476797785	15951	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1464	36342	372751	by credit card	1476844673	15972	0	3	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
1465	36351	373066	i would like to pay bill online using credit card	1476850785	15987	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1468	36398	373177	CAN I PAY BILL BY CIMBCLICK	1476853689	15992	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1471	36475	373462	How to pay now	1476858894	16006	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1471	36481	373472	L like to pay my bill	1476858931	16006	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	RequestPay
1472	36529	373477	How to make payment online?	1476858959	16007	0	5	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1473	36539	373551	payment	1476859600	16010	0	1	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	None	None	None	False	None
1477	36643	373782	HOW TO PAY BILL?	1476861250	16017	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1479	36672	373933	HOW TO ONLINE PAYMENT?	1476867278	16023	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1479	36680	373959	how to pay online?	1476867437	16023	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1481	36734	374017	why your operator call me and tell me can paid by maybank 2 u	1476869656	16026	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Reason	False	PaymentChannelOthers
1487	36873	374544	where can I pay this 0.30 ?	1476920188	16046	0	6	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1496	37062	374871	can i pay redone bill thru maybank 2 u	1476928464	16064	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	HowPay
1496	37068	374885	is it compulsory for me to email the bill	1476928723	16064	0	9	English	Billing	Payment Channel	None	None	None	True	None
1501	37256	375331	how to pay using redone?	1476935511	16080	0	5	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
1502	37281	375645	So what I can do now? Just want to pay the bill	1476943883	16096	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1505	37349	375778	i would like to pay now	1476945568	16104	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1505	37365	375827	can i use maybank 2 u?	1476946045	16104	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1507	37397	376396	good afternoon, could u help me to check did i do the payment RM 10 by 09 / 10 / 16 to this account?	1476952744	16125	0	20	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPayment
1511	37500	376799	how to pay online thru redone web?	1476961996	16140	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1513	37516	376841	hi!can i ask where can pay the bill except redone shop?	1476966184	16143	0	11	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	MethodExcept
1513	37529	376866	online banking?	1476966536	16143	0	2	English	Billing	Payment Channel	Billing	PaymentChannel	None	False	None
1513	37530	376867	maybank 2 u?	1476966542	16143	0	2	English	Billing	Payment Channel	Billing	PaymentChannel	None	False	None
1518	37643	377083	please advice how can i pay bill	1477015063	16154	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1521	37687	377968	i want to make payment	1477034528	16190	0	5	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	RequestPay
1521	37690	377971	by maybank 2 u online	1477034585	16190	0	3	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	None	False	None
1522	37715	377981	how to pay bill online	1477034977	16191	0	5	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1523	37729	378049	I tried to fill in the form for auto debit, I just could not enter items?	1477036041	16194	0	16	English	Billing	Auto Debit Application	Billing	AutoDebit	Procedure	False	PaymentChannelOthers
1527	37842	378430	how to payment?	1477043656	16211	0	3	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
1532	37931	378684	CAN I CHANGE MY CREDIT CARD FOR AUTO BILLING?	1477096437	16225	0	9	English	Billing	Auto Debit Application	Billing	AutoDebit	Procedure	True	HowChangeDetails
1534	38005	378756	How to pay my bill	1477098466	16227	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1534	38009	378762	can make payment at here?	1477098568	16227	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1538	38114	378886	Gud Morning, i would like to make a payment for my bill.	1477103571	16232	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1543	38255	379707	HOW TO PAY MY BILL THROUGH CIMBCLICKS	1477120662	16261	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1544	38278	379995	how to pay bill using maybank 2 u	1477131620	16269	0	7	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
1563	38804	381341	Can you check for me? is this number 01120099215 has been registered under audit debit?	1477206849	16317	0	15	English	Billing	Auto Debit Application	Billing	AutoDebit	Request	True	AutoDebitStatus
1566	38911	381436	how o pay online - internet banking?	1477209149	16322	0	7	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
1566	38916	381448	i want to know how to pay my bill through internet banking	1477209202	16322	0	12	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
1579	39323	382793	can i know how to pay my bill using online payment?	1477281348	16373	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1587	39490	383985	Hi how can i make payment thru online?	1477312193	16422	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1610	40183	387428	I want tp pay by Credit card now.	1477458249	16553	0	8	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	RequestPay
1634	40829	390777	make payment	1477559257	16691	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1634	40833	390789	how to make online payment?	1477559373	16691	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1646	41146	392696	I am a new user to redOne. I would like to pay my bill online. How do I do it?	1477633532	16765	0	20	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	RequestPay
1662	41604	394269	so how to make payment through selcare?tq	1477697910	16826	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1694	42507	397476	i wish to pay my bill online	1477875362	16963	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1723	43246	399611	I would like to make online payment for no : 01110838468 & 0196802700 	1477897235	17063	0	13	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1765	44180	404161	hOW DO I PAY MY BILL?	1477975010	17278	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1769	44275	404501	another question is if i wish to pay my bill through credit card, i choose redtone telecommunications sdn bhd, am i right?	1477978080	17297	0	22	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	True	PayWho
1771	44352	404498	I want to pay via online...but i did not know how to pay it..do you have guideline for it?	1477978047	17303	0	19	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1773	44380	404843	It's about jom pay. Is the ref 1 my unique number?	1477980187	17326	0	11	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	PaymentChannelOthers
1793	44970	407822	hi customer care....is it possible to make payment through account ID??	1477999945	17447	0	11	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	True	HowPay
1798	45054	408067	HOW TO PAY BILL ?	1478003112	17463	0	5	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1801	45106	408139	im use maybank 2 u to bankin? im have 3 acc id, can i ask which 1 acc ID that i want to pay it.	1478004845	17468	0	23	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	ObjectName	False	UseWhatAccountID
1825	45783	410167	can i know the jompay code for red 1	1478060357	17550	0	9	English	Billing	Payment Type	Billing	PaymentChannel	ObjectName	True	PayWho
1833	46035	411662	the ocbc card will terminate soon, HLB card is must to update for next bill.	1478071203	17612	0	15	English	Billing	Auto Debit Application	Billing	Document	Request	False	ChangeDetails
1835	46098	411754	Where can i make my bill payment, your service center always say online service down, cannot pay. any other form of payment i can use like online payment?	1478072333	17619	0	28	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	MethodExcept
1874	47111	415725	HOW TO PAY THE BILL	1478152293	17788	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1874	47112	415728	BY USING INTERNET BANKING	1478152325	17788	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
1876	47154	416029	How to pay online?	1478155979	17804	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1877	47169	416037	i want to pay my bill	1478156065	17805	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1886	47486	417865	hye..I want to ask how to pay bill online?	1478214216	17885	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1889	47568	417993	i want to pay my red 1 bill online. how?	1478218996	17891	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1906	47877	419032	Hello can i pay bill via online banking?	1478231999	17945	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1909	47970	419252	is there any way to pay through internet banking?	1478233992	17950	0	9	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	True	HowPay
1909	47971	419256	I wanna pay through Bank Islam	1478234003	17950	0	6	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	RequestPay
1912	48043	419914	so, if i want to pay the bill using maybank 2 u...which account ID should I use?	1478242796	17983	0	15	English	Billing	Billing Details	Billing	PaymentChannel	ObjectName	False	UseWhatAccountID
