conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
1768	44249	404442	Once i call to another operator, they will charge to my RM 8 monthly commitment?	1477977034	17296	0	14	English	Billing	Product Charges	Billing	BillBreakdown	Others	True	ItemAmount
1770	44294	404455	Hello, may I know what is the product charger?	1477977287	17300	0	9	English	Billing	Waiver	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1787	44741	407137	Hi :) I would like to ask about my latest bill. It says for nov 01 that the balance brought forward is rm 70.66 and the tital amount due is rm 100.09. May I know why the amount due is Rm 100.09 ? How is this calculated?	1477992227	17416	0	44	English	Billing	Billing Details	Billing	BillOutstanding	Object	False	WhyBillAmount
1790	44824	407462	hi , i wan to check why my bill charges so high	1477995248	17433	0	12	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
1790	44825	407475	my line have no internet but why still charge my data ppu?	1477995298	17433	0	12	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
1790	44830	407522	my line have no internet but why still charge my data ppu?	1477995677	17433	0	12	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
1791	44878	407716	I got a product charges of RM 9.76. I made calls on yesterday night, i.e. 31 / 10 / 16. Why the charges is brought forwards to 1 st Nov 2016 ? Can you explain to me?	1477998362	17443	0	30	English	Billing	Billing Details	Billing	BillBreakdown	Reason	True	WhyItemAmount
1794	45002	407834	Hi I'm Ruhani Nric 831102115018. i'm in doubt about my currect bill	1478000123	17449	0	11	English	Billing	Billing Cycle	Billing	BillBreakdown	Reason	False	TotalBreakdown
1796	45028	407906	may i know how redone charge the product charges? RM 66 inside my bill.	1478000973	17455	0	12	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	ItemDefinition
1797	45042	407989	Today is the 1 st day of the month but I already got an message saying I ma exceed 500 MB & now i am exceed RM 20 why?	1478001981	17457	0	26	English	Billing	Data Bundle / PPU Rate	Billing	Wrong	Reason	False	None
1808	45241	408591	why my bill have product changes Rm 18 	1478048310	17488	0	7	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	ItemDefinition
1809	45287	408638	why my bill product charge got rm 26 ?<NL>normally is rm 16 !	1478048561	17491	0	9	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
1809	45291	408651	fine, just chk my bill online, but see my bill product charge got rm 26 	1478048659	17491	0	15	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	WhyItemAmount
1809	45295	408663	NORMALLY MY MONTHLY BILL PRODUCT CHARGE IS RM 16 WHY NOW GOT CHARGE RM 26 ? PLS CHK	1478048733	17491	0	16	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
1832	45993	411541	hi, i would like to know my product charges in my bill, in details please.	1478070477	17610	0	15	English	Billing	Product Charges	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1832	46005	411619	may i have the breakdown on OCT & NOV pls.	1478070946	17610	0	10	English	Billing	Product Charges	Billing	BillBreakdown	ObjectNumeric	True	TotalBreakdown
1832	46011	411725	My Oct product charges is RM 107.64. May i know the breakdown for that pls.	1478071869	17610	0	14	English	Billing	Product Charges	Billing	BillBreakdown	ObjectNumeric	True	WhyItemAmount
1845	46389	413184	When I check my bills, it turns out that I sent a lot of Int'l SMS, while I never did, and it keeps on charging me every month. Why is it happening ? Is someone else is using my number too?	1478087782	17671	0	41	English	Billing	Billing Charges	Billing	Wrong	Reason	False	None
1850	46577	413623	hi, I want to inquiry my bill, why I using 514 MB date, it charge me RM 8.1. ?	1478131662	17689	0	17	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
1850	46590	413656	please check my oct bill, it have same problem, I	1478132507	17689	0	10	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Request	False	BillBreakdownOthers
1850	46591	413657	i using over 61.249 data, but it charge me RM 9.32 	1478132536	17689	0	10	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
1870	47002	415415	But this month bill. invoice date : 1 / 11 / 2016 show that I need to pay the G Data Commitment Fee	1478148279	17768	0	19	English	Billing	Billing Dispute	Billing	BillBreakdown	ObjectNumeric	False	WhyItemAmount
1870	47007	415481	ya. But this month bill need to pay RM 18 + GST RM 1.08. Total is RM 19.08. 	1478148989	17768	0	18	English	Billing	Billing Dispute	Billing	BillBreakdown	None	False	None
1873	47073	415659	Team i need to check the break down data usage for number: 01110510892 	1478151585	17784	0	13	English	Billing	Un-bar lines - Overdue Payment	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1873	47086	415703	i mean i need to check the data usage breakdown	1478152004	17784	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1873	47087	415705	my account got 2 numbers.. 1 of the number, the data usage is abnormal	1478152025	17784	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	BillBreakdown	Reason	False	WhyItemAmount
1879	47238	416282	Hi..can I check with you PRODUCT CHARGES is what charges ya?	1478159593	17817	0	11	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1892	47614	418031	HI.. Good morning.<NL>May I know why my sub-line ( 013 - 2865869 ) call charges RM 150.52 ?	1478219585	17895	0	13	English	Billing	Late bills	Billing	BillOutstanding	Reason	True	WhyBillAmount
1893	47652	418079	For December bill, why is 2.26 bweing itemises calla shown on here	1478220797	17896	0	12	English	Billing	Late bills	Billing	BillBreakdown	Reason	False	WhyItemAmount
1905	47865	419015	Itemmised bill for number 01110517786 	1478231843	17943	0	5	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
1918	48178	420399	HI<NL>I RECEIVED MY BILL TODAY. THERE IS 1 PRODUCT CHARGES ITEM IN MY BILL. MAY I KNOW WHAT IS THAT	1478249078	18011	0	20	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1923	48305	421006	so i want to ask, why redone charge me another rm 9.68 ?	1478257857	18040	0	11	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
1934	48563	422467	i wanna know usage for each number	1478330780	18104	0	7	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	BillAmount
1948	48842	424736	I like to enquire why my october 2016 statement call utilisation and product charges total up to more that my normal charges?	1478481883	18216	0	22	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
1952	48914	425011	how much my data plans for now	1478485180	18232	0	7	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1952	48915	425014	can i check how much my data plan need to pay	1478485228	18232	0	11	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectNumeric	True	ItemAmount
1978	49526	430367	HOW CALCULATE LATEST BILL, WE HAVEN'T USE BUT NOV BILL READY , CONFUSE	1478649058	18462	0	13	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
1982	49603	430439	WHAT IS THAT MEAN OF PRODUCT CHARGES ?<NL>TILL RM 16 ++	1478651185	18467	0	9	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1986	49722	430709	Total Current Utilisation in my november bill showed 16.19. 	1478655502	18477	0	9	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	WhyItemAmount
1989	49801	431059	But my itemized call is only RM 6.25 	1478661642	18492	0	7	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
1989	49805	431080	I know, my question why my itemized amount is only RM 6.25 ?	1478661864	18492	0	11	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
1990	49828	431807	how to stop product charges?	1478671714	18522	0	5	English	Billing	Change of Billing Details	Billing	BillBreakdown	Procedure	False	WhyItemAmount
2022	50705	437388	can u please explain to me that why I checked online , the Product charges was RM 13 ?	1478932390	18741	0	19	English	Billing	Billing Details	Billing	BillBreakdown	Reason	True	WhyItemAmount
2027	50881	438074	I WANT SEE DETAIL FROM MY BILL	1478954786	18769	0	7	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2041	51322	439219	I'm doing good, tq..I'm Sharubi..I just register for login account..also want to know why my bill is higher in the product charges	1479016187	18813	0	22	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2041	51341	439278	i just want to clarify the breakdown amount of product charges rm 181.90 in the October usage	1479017126	18813	0	17	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2055	51780	441390	PLEASE CHECK MY PRODUCT CHARGES?	1479096476	18921	0	5	English	Billing	Product Charges	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
2055	51786	441397	PLS CHECK PRODUCT CHARGES RM 215.00 	1479096547	18921	0	6	English	Billing	Product Charges	Billing	BillBreakdown	ObjectNumeric	False	WhyItemAmount
2063	52025	441916	for how many month ? What the breakdown ?	1479104946	18944	0	9	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2113	53309	447742	i want my detail bill on november.. which number i call coz im not remmber .the amt is 109 ++	1479203229	19199	0	19	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2113	53314	447783	download already but not itemised the phone number that i called	1479203706	19199	0	11	English	Billing	Billing Details	Billing	None	Object	False	None
2118	53456	448515	I have 3 account ID but only can see itemized call on main account, can I see itemized call on other account ID?	1479253072	19241	0	23	English	Billing	Billing Details	Billing	Document	Procedure	True	HowViewBill
2118	53463	448526	but if I want to see my second line itemized call, as under itemized call I can see the mainline call only	1479253372	19241	0	22	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2122	53577	448906	Why redone double bill for my account onnovember?	1479257953	19258	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2175	54945	453078	Why at my bill have change me unused sharing??<NL>pls check for me.	1479355950	19449	0	12	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2175	54959	453167	amount RM 90 is for ???	1479357419	19449	0	6	English	Billing	Product Charges	Billing	None	Reason	False	None
2194	55425	457350	hai, i wan to check why i got charges RM 0.15 per messenges from sms 39389 ... 	1479556895	19642	0	16	English	Billing	SMS Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2194	55431	457361	i wan to check why i got charges RM 0.15 per messenges from sms 39389 ... 	1479556987	19642	0	15	English	Billing	SMS Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2194	55438	457368	yeap..this month alrdy charges me RM 1.80. but i dont know wat happen?	1479557169	19642	0	11	English	Billing	SMS Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2212	55857	459987	Hi my I no y my product charges is 45. ++ off ant	1479712038	19755	0	12	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2212	55879	460023	but y total product charges is = 45. ++	1479712555	19755	0	7	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2212	55881	460025	Don't understand of parent account processing fee	1479712697	19755	0	7	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2222	56161	461287	 2016 Nov 21 08 : 20 : 56 - 00447786205094 Int'l SMS 0.50 <NL> 2016 Nov 21 08 : 20 : 56 - 00447786205094 SGP: Roaming SMS 1.04 <NL>I would like the above sms coming from ? i never sms on 21.11.2016 morning 8.20 am	1479788535	19812	0	33	English	Billing	SMS Rate	Billing	Wrong	Reason	False	None
2222	56162	461291	i feel that why away sms international, that is received sms or outgoing sms ?	1479788591	19812	0	15	English	Billing	SMS Rate	Billing	Wrong	Others	TRUE	None
2223	56186	461497	WHY CHARGE ME PRODUCTS CHARGES RM 15 ?????	1479793560	19820	0	6	English	Billing	Waiver	Billing	BillBreakdown	Reason	False	WhyItemAmount
2223	56189	461501	FINE....WHY CHRGE OUR BILL FOR PRODUCTS CHARGES RM 15 ?	1479793606	19820	0	8	English	Billing	Waiver	Billing	BillBreakdown	Reason	False	WhyItemAmount
2230	56391	462443	my bill very exp why?	1479806639	19860	0	5	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	TotalBreakdown
2230	56392	462448	i take data 8 + only RM 8 for 500 MB	1479806674	19860	0	7	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2230	56393	462450	now i use over 310 MB Charge ME RM 40 ++	1479806699	19860	0	8	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2232	56493	462597	what is it mean "MOB" in the bill	1479808597	19864	0	8	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2242	56714	463246	can i check the detail bill usage for my other tel.no.after login into the principal no.?	1479868229	19895	0	16	English	Billing	Make Payment - Selfcare	Billing	BillBreakdown	ObjectNumeric	True	TotalBreakdown
2242	56717	463260	i can but it's not in detail. Eg. I ned to find out usage for my other no. 016 - 886 4428 	1479868340	19895	0	20	English	Billing	Make Payment - Selfcare	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2271	57444	467369	can i ask what is product charge ?	1479981817	20067	0	8	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	True	ItemDefinition
2271	57448	467373	why my product charge is rm 20.00 ? but i never use data bundle	1479981898	20067	0	13	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2271	57457	467382	i already clear my bill payment but why i needto pay product charges ?	1479982305	20067	0	14	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2284	57805	468920	HALO<NL>I WANNA ASK WHAT IS THE PRODUCT CHARGES MEAN?	1480058152	20138	0	9	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2284	57813	468950	I check back my bill, October is RM 40 why November will goes up RM 53 ???	1480058431	20138	0	14	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2319	58768	473511	another question as next month i'm already upgrading that line to have a 1 GB data so will the limit be deduct RM 28 ? or will start with 0 and limit RM 50 	1480246982	20322	0	30	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Wrong	Others	False	None
2325	58935	473848	Hi, morning..may i know why product charges becomes RM 35.95 in december 2016 although the data used not more than 1 GB?	1480292570	20341	0	21	English	Billing	Product Charges	Billing	BillBreakdown	Reason	True	WhyItemAmount
2431	61730	484989	Morning, yesterday night 10 pm, 31 th of Nov, I just succeed transferred my line to redone from other telco. Today 1 st of Dec, I just go through the bill and it charged me RM 8.48 just for 2 hours usage of the line without spending any call. May I know why?	1480556073	20816	0	48	English	Billing	Billing Details	Billing	BillBreakdown	Reason	True	WhyItemAmount
2436	61883	486663	what is product charges ?	1480562699	20912	0	5	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2436	61885	486814	why red 1 have taxation charges?	1480563168	20912	0	6	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	ItemDefinition
2443	62080	488589	can help to check why my bill this month too high?	1480573895	21007	0	11	English	Billing	Billing Details	Billing	BillBreakdown	Reason	True	TotalBreakdown
2443	62086	488595	can i have the bill detail?	1480573954	21007	0	6	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	True	TotalBreakdown
2443	62095	488613	normally my bill is less than RM 100 	1480574155	21007	0	8	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2446	62172	489081	May i know what is the product charges and how to calculate for this charges?	1480577832	21033	0	15	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	True	ItemDefinition
2449	62233	489883	i still saw product charge on my dec bill	1480583277	21062	0	9	English	Billing	Waiver	Billing	BillBreakdown	None	False	None
2461	62530	491261	Total amount Due = RM 29.39 	1480639113	21126	0	5	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2461	62532	491263	And payment received column is BLANK	1480639151	21126	0	6	English	Billing	Billing Details	Billing	BillBreakdown	None	False	None
2465	62594	491351	Data usage no deducted from my basic plan ( RM 8 )?? eg: 130 mb charge me RM 15 without deduct RM 8 	1480640573	21134	0	17	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2465	62617	491581	call utilisation: RM 1.91 	1480642446	21134	0	3	English	Billing	Billing Charges	Billing	BillBreakdown	None	False	None
2465	62618	491585	data usage: Rm 15.05 	1480642467	21134	0	4	English	Billing	Billing Charges	Billing	BillBreakdown	None	False	None
2465	62619	491589	total x 6 % = Rm 18.51 	1480642500	21134	0	5	English	Billing	Billing Charges	Billing	BillBreakdown	None	False	None
2470	62725	491536	HI , I JUST WANT TO CHECK , WHY MY PRODUCT CHARGE RM 51 ?	1480641983	21145	0	13	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2470	62741	491728	HOW ABOUT LAST MONTH ? MY PRODUCT CHARGE ALSO RM 51 ?	1480643968	21145	0	11	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2471	62750	491672	what means product charges	1480643641	21155	0	4	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2475	62973	492386	what is G DATA Commitment fee?	1480648683	21193	0	6	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2475	62974	492397	RM 8 is for what?i no over using my data.over olso 1 mb= rm 0.1 so why will charge this fee	1480648784	21193	0	16	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2475	62988	492970	so what is G data fee?	1480652912	21193	0	6	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2494	63557	498002	WHAT IS THE RM 16 PRODUCT CHARGE FOR?	1480746206	21459	0	7	English	Billing	Product Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2505	63820	499916	how come got additional charges?	1480780052	21540	0	5	English	Billing	Waiver	Billing	BillBreakdown	Reason	False	WhyItemAmount
2525	64394	502613	hi, can i ask about why my product charges is RM 38 ? my plan is RM 28 and data 2 GB++ right? thks	1480860007	21655	0	20	English	Billing	Billing Details	Billing	BillBreakdown	Reason	True	WhyItemAmount
2527	64435	502865	why is my product charges for december different from usual charge which is RM 50. For Dec bil, my product charges become RM 55 	1480863603	21667	0	22	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2542	64851	505328	01110784635 - Suspended (In Use) - PhoneBundle 38 - DB 3 GB+ ( RM 58 ) = 50 	1480917348	21774	0	12	English	Billing	Waiver	Billing	BillBreakdown	None	False	None
2545	65029	505475	Brought forward balance was RM 38.16 but deduct RM 38.92. Could you verify the correct deduction?	1480918151	21780	0	16	English	Billing	Auto Debit Application	Billing	BillOutstanding	Object	False	BillAmount
2551	65211	506477	the RM 8 is meant for data but no the call & sms usage	1480928424	21818	0	13	English	Billing	Auto Debit Application	Billing	BillBreakdown	None	False	None
2551	65213	506485	call & sms will still be charged & appeared in Dec bill at RM 6.69 	1480928498	21818	0	14	English	Billing	Auto Debit Application	Billing	BillBreakdown	None	False	None
2556	65324	507776	HAI<NL><NL>CAN I KNOW WHAT MEAN FOR G.VOICE CHARGES IN MY BILL	1480950416	21871	0	11	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2556	65335	507808	what mean for g.voice charges??	1480950811	21871	0	5	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2572	65884	510299	Why my bill for November is RM 41.45 ? My plan is RM 8 pl us 1 gb, why charge me for the data usage?	1481009047	21956	0	20	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2572	65888	510311	My plan is RM 8 pl us 1 gb, why redone charge me for the 1 gb data usage RM 31.10 ?	1481009131	21956	0	16	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2572	65903	510371	i only over 232.45 mb, let say 233 x rm 0.10 only equal to rm 23.30 	1481009605	21956	0	13	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	None	False	None
2572	65908	510407	why not charge based on the total exceeding usage?	1481009809	21956	0	9	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	BillBreakdownOthers
2572	65912	510452	Can you state how the is the calculation for the exceeding usage?	1481010192	21956	0	12	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectNumeric	True	WhyItemAmount
2572	65919	510509	Downloaded, call utilisation details don't have the breakdown or calculation	1481010812	21956	0	10	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	None	False	None
2578	66073	511043	Why my product charges is 31 instead of 16 ?	1481022795	21985	0	9	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2585	66261	512521	yesterday i make changes my data plan, i see todays bill product charges is 70 	1481082015	22043	0	15	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	None	False	None
2594	66569	515012	hi, i dont understand my bill	1481113238	22125	0	6	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2609	67027	517679	can u give me the details of the dec 16 stmt?	1481177994	22226	0	11	English	Billing	Billing Details	Billing	Document	Request	False	TotalBreakdown
2609	67035	517689	I need to pay rm 79 - 74. where this rm 79.74 come from?	1481178085	22226	0	10	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2623	67446	520978	Allocate Free Call: Unlimited <NL> Used Free Call: 5 minute(s) <NL><NL> Allocate Free SMS: 0 <NL> Used Free SMS: 0 <NL> <NL> Data Option: PPU <NL> Used Data: 1.23 GB <NL> Pay Per Use Data Charge: RM 20.84 	1481261481	22349	0	37	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	None	False	None
2659	68532	528421	why m i taxed 5.42 	1481552378	22646	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillBreakdown	Reason	False	WhyItemAmount
2664	68632	528941	Then, why for my Dec' 16 bill I use over 229.08 mb charged for RM 30 ?	1481590752	22670	0	13	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2679	68945	530521	download bill there. show it: pay now.	1481619619	22750	0	7	English	Billing	Billing Details	Billing	BillingTroubleShooting	None	False	None
2681	68971	530580	I would like to check the bill for each of my subline for Aug n Sept	1481620544	22753	0	16	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2689	69286	532100	Can you check for me, because in April 2016 i double paid my bill. and i noted that i was charged RM 101.76 for Jly, Aug, and Sept 2016 	1481640497	22807	0	29	English	Billing	Billing Details	Billing	Refund	Reason	True	HowRefund
2711	69804	535343	I saw on my bill that there's a lot RM 1 charges for redonepostpaid, what is it?	1481724887	22963	0	16	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2753	71097	540405	what is Off-net MOB	1481792074	23168	0	4	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2753	71101	540417	I call another telco?	1481792156	23168	0	4	English	Billing	Billing Details	Billing	None	Others	True	None
2753	71107	540438	offnet mob is for local numbers?	1481792267	23168	0	6	English	Billing	Billing Details	Billing	BillBreakdown	Others	True	ItemDefinition
2760	71274	541351	can you please check if there is any late payment charges on my number	1481809388	23216	0	14	English	Billing	Make Payment - Selfcare	Billing	BillBreakdown	ObjectNumeric	True	ItemAmount
2778	71776	544663	i need u to explain me detail of my bill	1481862214	23360	0	10	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	TotalBreakdown
2778	71777	544673	i need to know what is d meaning of Off Net MOB	1481862283	23360	0	12	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2794	72177	547358	I just saw the bill. It show RM 8 charges. Will it be rebate later?	1481899941	23480	0	14	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Others	True	WhyItemAmount
2794	72183	547392	Then what the current utilization RM 8 mean in the bill?	1481900151	23480	0	10	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2837	73358	554228	i am now viewing my bill. i am charged 3.60 for calls made. but i can't view the nos that i have called. under 'itemised calls', only the amnt shown and not the nos called.	1482129673	23780	0	35	English	Billing	Billing Details	Billing	BillBreakdown	Procedure	False	HowViewItems
2837	73375	554306	i already have the bill why wait till jan 17 ?	1482130390	23780	0	10	English	Billing	Billing Details	Billing	None	Reason	False	None
2837	73381	554335	the amount is 12.30. i want the breakdown by the nos that i have called	1482130555	23780	0	15	English	Billing	Billing Details	Billing	BillBreakdown	Request	False	HowViewItems
2850	73715	555271	hi. my name is mus. what is call utilisation in my bill?	1482145745	23822	0	12	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2850	73723	555335	why am i charged with call charges?	1482146881	23822	0	7	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2867	74153	557308	As I know the product charges should be RM 4.99 ( RM 8 - RM 3.01 )	1482208196	23903	0	9	English	Billing	Product Charges	Billing	BillBreakdown	None	False	None
2871	74339	558091	hi can i know what number is this and why i was charged for rm 0.50 for this	1482220333	23936	0	17	English	Billing	Product Charges	Billing	BillBreakdown	Reason	True	WhyItemAmount
2871	74344	558102	hi can i know what is this	1482220616	23936	0	7	English	Billing	Product Charges	Billing	None	ObjectOthers	True	None
2871	74356	558134	how come i view my bill total utilisation is rm 30.98 ?	1482221037	23936	0	10	English	Billing	Product Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2871	74364	558191	so my taxation is calculated dased on my call utilisation and product charges?	1482221417	23936	0	13	English	Billing	Product Charges	Billing	BillBreakdown	Others	True	None
2878	74633	559002	The balance brought forward to the customer is the amount we had to pay ? The last bill i paid extra money . 01110969622. You can call me Mr Ng	1482236641	23969	0	30	English	Billing	Billing Details	Billing	BillOutstanding	Others	True	BillAmount
2878	74635	559036	What means by balance brought forward - 7.05 	1482237371	23969	0	7	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2878	74636	559039	is that i had to pay for the balance?	1482237385	23969	0	9	English	Billing	Billing Details	Billing	BillBreakdown	Others	True	ItemAmount
2878	74647	559077	Means 9.91 is the amount i had to pay ?	1482237980	23969	0	10	English	Billing	Billing Details	Billing	BillBreakdown	Others	True	ItemAmount
2878	74649	559080	How about the total current utillisation ? That is the amount we used for per month ?	1482238041	23969	0	17	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2893	75192	561233	Dear Sir,<NL>i noticed a credit movement of RM 26.65 in my statement. may i know what is all about?	1482300513	24064	0	18	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2893	75204	561302	What about product charges of RM 16 ?	1482301255	24064	0	6	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2902	75578	562348	Can help me check why on November bill I got charged RM 50 and RM 5 ?	1482313624	24099	0	14	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	True	WhyItemAmount
2902	75593	562374	Can give me my data usage for october?	1482313917	24099	0	8	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectNumeric	True	ItemAmount
2902	75594	562379	I also want to check why my November bills become higher	1482314002	24099	0	11	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	Reason	False	WhyBillAmount
2902	75601	562387	Can give me a prove that I buy this data?	1482314175	24099	0	10	English	Billing	Data Bundle / PPU Rate	Billing	Wrong	Reason	False	None
